S0,K,T,r,q,v0,kappa,theta,sigma_v,rho,price
105.0,75.21864852817187,1.0,0.05,0.0,0.07303859610836606,1.2014365757048204,0.06431205030023728,0.14717129984060573,-0.4105153643817495,34.3588386409102
105.0,103.20152693394462,1.0,0.05,0.0,0.07545766031837155,1.4315159023855228,0.08525025059749708,0.45830980051324666,-0.36280079225217465,14.853264564415102
105.0,117.32383028180227,1.0,0.05,0.0,0.0438019048768472,4.157132085207569,0.04699682585907946,0.1018303098540473,-0.617637753040805,6.2544923459945565
105.0,114.79752122157505,1.0,0.05,0.0,0.0367385783913235,1.5761572448747385,0.07564853257612213,0.40136316977594944,-0.7505298458100991,7.217300971998816
105.0,108.03775251926061,1.0,0.05,0.0,0.04174627278118437,2.35139548578067,0.05855792148424084,0.17292771142521052,-0.8015909786068287,10.522142029935397
105.0,103.04495348282809,1.0,0.05,0.0,0.07036448088870306,3.815993285240909,0.05498676407949736,0.20330290330715228,-0.26351307542555036,13.695400583080739
105.0,88.90086398423661,1.0,0.05,0.0,0.05117189519037251,3.0917752685508875,0.08021536050335125,0.252505969448651,-0.6530269322853186,23.6625075939219
105.0,122.93743516426194,1.0,0.05,0.0,0.03596012080659822,4.835890732630608,0.021019824567825973,0.2620477458090138,-0.18937256062757257,2.3500532568976147
105.0,76.68708183990759,1.0,0.05,0.0,0.042012173474542266,1.8433136634076046,0.028722691796953283,0.13082020561825858,-0.11915797624680269,32.24542852004954
105.0,107.65121133812518,1.0,0.05,0.0,0.017082058795176703,3.129595332780225,0.06304976796503844,0.5982124493949171,-0.7707462582587272,10.035407455015203
105.0,107.68206950384499,1.0,0.05,0.0,0.031571531824315595,3.923215226855796,0.08100463021297058,0.1273726568765321,-0.6190970692833222,12.124930067490705
105.0,134.24655265873008,1.0,0.05,0.0,0.08673202423167294,4.149596941083566,0.04191220016876984,0.49452845961973846,-0.5869326642289585,1.9917307593693878
105.0,74.1290558877965,1.0,0.05,0.0,0.08387147085962693,2.0281119884319243,0.07204173635804192,0.42585555036017386,-0.7456742525366016,35.919473301786795
105.0,119.07147708197819,1.0,0.05,0.0,0.041762062783253666,4.884482575549288,0.031346268354751586,0.37143135530849125,-0.8637506009147874,3.927388456785478
105.0,106.62676524254915,1.0,0.05,0.0,0.0868700108334147,4.282048924598088,0.05853705451005215,0.12297759974840289,-0.8300385361629465,12.356336276516547
105.0,121.0072838487733,1.0,0.05,0.0,0.030501514222274526,2.6835765841460675,0.04268380230287304,0.16066402659804474,-0.2279349182883963,4.356097670778864
105.0,113.059667582283,1.0,0.05,0.0,0.03846471225505507,1.3326700475953894,0.05723363628519357,0.2922823952573927,-0.33443836960656015,7.564670870633716
105.0,97.1827079302273,1.0,0.05,0.0,0.08042864063364843,1.1083351497043434,0.0502752535675852,0.1565999700651613,-0.5858016348493399,17.894270487693525
105.0,73.95348861527766,1.0,0.05,0.0,0.04760607739743266,3.6907682216556,0.04325326594792827,0.10155190026216121,-0.6547202913581418,34.91912465690344
105.0,121.69168370990936,1.0,0.05,0.0,0.0543241345293736,2.801109809378575,0.06956418429446021,0.37214382869566875,-0.4746600816732563,6.010196955949478
105.0,136.26423302903183,1.0,0.05,0.0,0.051709530246132514,3.3577757401195596,0.04470874036503951,0.28339778966193085,-0.48315164940199,1.7525500081785303
105.0,114.21064116372231,1.0,0.05,0.0,0.024026912413641785,4.523940468856895,0.030169096137539986,0.28693960674344526,-0.7228650238517925,5.259106275247453
105.0,78.21724272651632,1.0,0.05,0.0,0.03948973242268275,3.9140397734744066,0.036049585677133324,0.4192780122106585,-0.8370211480271784,31.17292730453635
105.0,88.72774638727252,1.0,0.05,0.0,0.07524705244618682,2.534607651347568,0.07827131987115296,0.19060769932132215,-0.7728076649284918,24.086541947495657
105.0,127.08513902321899,1.0,0.05,0.0,0.043987869165496254,4.7305012653203935,0.03971648804756828,0.3168482591652062,-0.24203969270751302,3.0400792172438575
105.0,101.34787029405783,1.0,0.05,0.0,0.032772605119633764,1.2835974130425687,0.08347264586394551,0.26371277577246865,-0.2096726632265704,14.244163657108963
105.0,133.7449481037169,1.0,0.05,0.0,0.053696841341287965,3.538500815805109,0.07834461857772243,0.17205749889649163,-0.6692686293906123,3.9048305178243976
105.0,97.58621428122053,1.0,0.05,0.0,0.0632623698373066,2.8759389216020455,0.07921436618353704,0.4814425491862998,-0.4350018832587025,17.91464561775802
105.0,109.69857410880549,1.0,0.05,0.0,0.0861831812529734,1.8185765970168228,0.081299571993893,0.10759128055909746,-0.4469099929515655,12.308648109701217
105.0,113.90040674428266,1.0,0.05,0.0,0.08216404867980456,4.792468124016386,0.06366424840315442,0.28186295973741515,-0.8445342844835878,9.16657247710348
105.0,111.77152048186879,1.0,0.05,0.0,0.05532666386954851,4.065773391083193,0.0771618006132701,0.7618397507021626,-0.49865895778086533,9.94996118071109
105.0,124.56526826111619,1.0,0.05,0.0,0.06509481625229674,3.403160526726777,0.08148229579134002,0.11734803373522154,-0.7513930537597034,6.503748405850915
105.0,80.18778200372519,1.0,0.05,0.0,0.08213688278935388,4.05947611824392,0.0856348146955689,0.5973645064574342,-0.2811206665865845,30.765533228211268
105.0,119.85839659039752,1.0,0.05,0.0,0.08682280562433903,2.002514267371323,0.04080357152482008,0.11337075102159687,-0.10779250382637995,6.772267831111842
105.0,131.30354960105063,1.0,0.05,0.0,0.041162268767749345,2.991983358260071,0.06755361213708558,0.4684709838132399,-0.6816148569200327,2.72425809570577
105.0,84.23623614778515,1.0,0.05,0.0,0.03906052253569201,1.0784287634119716,0.043548419870930846,0.2365444064973494,-0.7012185164952132,26.129995352684702
105.0,87.16701496675779,1.0,0.05,0.0,0.020103406846641463,4.336166630071129,0.050288987052072846,0.21370315786373426,-0.45861309576656856,23.49061150671166
105.0,77.76135075166081,1.0,0.05,0.0,0.07052138400929339,2.861825468987893,0.019935990932101702,0.25196958701879574,-0.4949035233959017,31.4629924029997
105.0,134.86505537276022,1.0,0.05,0.0,0.04207830520618589,4.140761818962156,0.08613525880991646,0.5679131970277015,-0.8743189056075408,2.959000506225792
105.0,87.77336939858945,1.0,0.05,0.0,0.08118668417161581,2.9494063021860555,0.015602575784100733,0.2549317376939708,-0.16908680113317576,22.64034966293291
105.0,105.26604953945255,1.0,0.05,0.0,0.07387644768462588,2.367540679925491,0.059796084350497776,0.10532393104656967,-0.10919145995976809,13.021155975369282
105.0,93.2171676348392,1.0,0.05,0.0,0.07987666961987755,2.234168742417805,0.08783752800639942,0.5813048781401582,-0.2891149533255699,21.213474800054296
105.0,75.28131780554789,1.0,0.05,0.0,0.072714898596236,3.3760387367533617,0.07932300498498146,0.39246663432712436,-0.300442570725561,34.533922028171
105.0,84.28218247560615,1.0,0.05,0.0,0.06413840555718693,2.853757249204944,0.06873582258993868,0.6239075913935546,-0.9305606182475291,27.465548413185207
105.0,85.2477875023517,1.0,0.05,0.0,0.07722870183623065,4.141993479748727,0.08073987943014582,0.18934430373547484,-0.16562066594382652,26.49777897625213
105.0,97.25820280183612,1.0,0.05,0.0,0.07011275948627048,2.244153040337391,0.06664902118934171,0.19628737419029266,-0.23847963125364835,17.70571727579449
105.0,82.70694657817579,1.0,0.05,0.0,0.028208065855226186,3.5778834221958116,0.08103956253632048,0.6896401273735785,-0.6094939543233194,28.44878064073525
105.0,113.19615348937607,1.0,0.05,0.0,0.015048765476340927,4.78672682927916,0.08975800235033293,0.44769613007753895,-0.7365512265273608,9.866524650719914
105.0,100.35263173725181,1.0,0.05,0.0,0.08944492396151602,2.674628179823779,0.020688356338783645,0.22670805049582118,-0.7777178661236878,14.232906878296857
105.0,128.32623752602126,1.0,0.05,0.0,0.024505879658814053,3.109276888408176,0.07052939990096761,0.5335125927243891,-0.715282619380285,2.9912670348451345
105.0,110.92423405979159,1.0,0.05,0.0,0.045964612104755824,4.875724363226854,0.07099111080674728,0.16388639155470713,-0.2881155920817736,10.463953460562472
105.0,77.6173676359031,1.0,0.05,0.0,0.07215526044675823,3.76853197651574,0.02916918940321559,0.12132544811053343,-0.7869505983910281,31.577045215000766
105.0,127.86424726440659,1.0,0.05,0.0,0.04072187912518002,4.127128386528392,0.0889863696655131,0.6541506141886229,-0.7932356497929756,4.436481907621718
105.0,135.8082288681462,1.0,0.05,0.0,0.02727455373122733,2.798217836192394,0.07263733862531006,0.5491756532846175,-0.7983960718246494,1.40673411418383
105.0,116.58446462778684,1.0,0.05,0.0,0.02544771061978017,1.3429259567543412,0.05914027480724772,0.14117274898487356,-0.5763223209707924,5.79427486128515
105.0,76.47563280007401,1.0,0.05,0.0,0.040312809281790395,2.5912236880121395,0.06875039925372906,0.23332203258378698,-0.1241989129270491,32.92074499129981
105.0,86.4837450824529,1.0,0.05,0.0,0.05581974248533514,2.3317958142972293,0.02766574391240883,0.2467313522857224,-0.15346239421372776,23.789770647571796
105.0,100.5630222230506,1.0,0.05,0.0,0.035462109676887496,4.72436917547662,0.08507263768520071,0.275084081229779,-0.12088173216295184,16.192507022191723
105.0,79.48671379641641,1.0,0.05,0.0,0.0809920441538351,4.107191803020859,0.06144197057361214,0.4453395188437713,-0.7634800880560657,30.976070416769282
105.0,75.25409534229152,1.0,0.05,0.0,0.02675913713583298,3.935830215967325,0.0524270679065839,0.1922984856430165,-0.29824351473199984,33.76130118703279
105.0,107.8740124270775,1.0,0.05,0.0,0.01189491203704956,3.816974671952105,0.07440162331555375,0.5550392505196889,-0.6169028990587664,10.91953209819145
105.0,134.6614054129648,1.0,0.05,0.0,0.05877366347680563,3.3455032587966063,0.025174632623171225,0.14932830963796234,-0.6674083477329422,1.2479113696865234
105.0,130.4400631302355,1.0,0.05,0.0,0.014527074507621064,2.128562764667956,0.039987099281457376,0.3908955515427768,-0.6020699029050153,0.8880316292603029
105.0,105.46661682942445,1.0,0.05,0.0,0.08142315054203572,2.4068358129876137,0.05044479556655679,0.4695528211453046,-0.39068783938951257,12.40575651604156
105.0,126.83698206300068,1.0,0.05,0.0,0.06290539088146663,3.7645928605429053,0.08881909638234332,0.3745608588569185,-0.9282588235886268,5.5197039401638905
105.0,84.00713743503007,1.0,0.05,0.0,0.055475473855446336,4.238094410687328,0.07295952383947693,0.293280868799363,-0.8871051978528672,27.32167054666165
105.0,128.92574917643142,1.0,0.05,0.0,0.04050839229287729,0.6317166893419343,0.08379866449527577,0.13513134112802927,-0.7716889016700665,3.156643305882226
105.0,120.11060266649473,1.0,0.05,0.0,0.029317106166094932,3.6308343984448754,0.08880307896802049,0.46205589903407285,-0.6307818301267927,7.035123706233332
105.0,81.44090207595123,1.0,0.05,0.0,0.06721678353678893,2.75218177084648,0.04349613365056235,0.4862776873160082,-0.6517903959195976,28.966665754891274
105.0,118.69029236944998,1.0,0.05,0.0,0.08386378046564184,3.3783213405698316,0.038505947352760965,0.28680485977282655,-0.6286199274553537,5.9167173065746494
105.0,117.32461861770985,1.0,0.05,0.0,0.02156036809930973,4.48173874594906,0.07167209797364217,0.3927562627706044,-0.12667532700539308,7.4900695984449595
105.0,85.27877805396109,1.0,0.05,0.0,0.036700056482933015,4.780288074026523,0.031087784127275912,0.19393226237610592,-0.28942958661733187,24.527982164529206
105.0,110.87754351220156,1.0,0.05,0.0,0.057593298480572305,4.574061794161365,0.07199363933333089,0.38306505510970434,-0.7590286421540996,10.490928054434429
105.0,102.07927030232045,1.0,0.05,0.0,0.053464022151881424,4.09534565150953,0.08694003100001141,0.35986764361810464,-0.7656221695179048,15.691755202874958
105.0,85.52601685559024,1.0,0.05,0.0,0.056101964263664005,4.667130897265229,0.0585856525281853,0.6234511014075848,-0.5044405870694672,25.704261115320225
105.0,133.43659110661577,1.0,0.05,0.0,0.06778076164647336,4.431921795125549,0.08553830608363024,0.5036721991905215,-0.7977452721088628,3.829063583239508
105.0,104.70631039056394,1.0,0.05,0.0,0.07254243511912045,1.568549378215696,0.0862323903066012,0.4775073876894985,-0.17085078038750767,13.964536022242699
105.0,85.90552035502161,1.0,0.05,0.0,0.021291582686324056,3.195733222057412,0.08700944708533062,0.558709567417996,-0.16714259612355453,25.548271078441715
105.0,121.93374321458772,1.0,0.05,0.0,0.01872185274185824,3.3645612852235796,0.013133143378035627,0.2832641841859414,-0.5169272498677724,1.1041224245150199
105.0,100.96772904722327,1.0,0.05,0.0,0.07816775255723465,2.3232145667698907,0.05646843052013311,0.2218134985986065,-0.29938162909769483,15.291873351378712
105.0,113.99678510804242,1.0,0.05,0.0,0.06906499158113608,1.1587826958321004,0.04991815382240681,0.12411337040659498,-0.43857242483648895,8.73639115173011
105.0,93.89640438049274,1.0,0.05,0.0,0.02892745777249405,3.993367904878396,0.07535407133688862,0.6752483501263516,-0.6292208696937531,19.84649369994949
105.0,111.66239518380895,1.0,0.05,0.0,0.016664745305310917,4.69476428717608,0.057322910012858164,0.37079659950570587,-0.5855318332363926,8.459374763860668
105.0,134.31065029147217,1.0,0.05,0.0,0.02896170432115317,2.676974829502355,0.03616457011866945,0.13839406538991939,-0.2861290421483078,1.406435969044902
105.0,92.39208537285018,1.0,0.05,0.0,0.06856835249066431,2.088528659016466,0.08729886903976662,0.46776386743522813,-0.5082162446695464,21.67742225541913
105.0,81.59641023327559,1.0,0.05,0.0,0.06386991031252943,4.613346444528566,0.03692870765522025,0.14610432904189063,-0.6452844716711384,28.113526343567393
105.0,85.3556267401712,1.0,0.05,0.0,0.034345480910618564,1.3098728595903093,0.05090678032088521,0.12198282645840451,-0.39750128682264263,24.891382602779014
105.0,129.28930264503921,1.0,0.05,0.0,0.02564263016315004,4.397653083367375,0.06561101954936088,0.5381924780986008,-0.30609937280963184,3.6204038941546024
105.0,91.45035963923971,1.0,0.05,0.0,0.07896375491133127,4.493367874560265,0.046860103607376344,0.17071229567814655,-0.8567949013625644,20.844476605579164
105.0,131.79797617277265,1.0,0.05,0.0,0.04085295131994622,3.3912650134697664,0.04682256443664964,0.31359625036417005,-0.5216698708038272,2.2138709330214947
105.0,88.35329142177521,1.0,0.05,0.0,0.03491277337364079,4.093738984518979,0.04407195331821217,0.4975368064547383,-0.46103140030680806,22.651834021979795
105.0,105.03703936614713,1.0,0.05,0.0,0.022020449784149035,1.5291460358484659,0.06556773237355387,0.36253938011877707,-0.6689278454530618,11.118877890986848
105.0,96.67465572129983,1.0,0.05,0.0,0.05278713634730068,0.6921420047357847,0.020527625423313225,0.11744361199604972,-0.5379301235355738,16.49969928231084
105.0,115.12813604753121,1.0,0.05,0.0,0.04036379139406481,4.87349901978766,0.061515385615593846,0.7262656709451152,-0.1903354367118244,7.691084139993809
105.0,120.83609829231398,1.0,0.05,0.0,0.08603445855677881,3.2917504106479187,0.07978665047259689,0.49611213140086874,-0.4011650494717778,7.536426880221727
105.0,77.51796481368268,1.0,0.05,0.0,0.03897687965149512,3.0131302034073317,0.07939385898192973,0.4356154670650205,-0.7362161985292761,32.66866479833185
105.0,78.65639860467243,1.0,0.05,0.0,0.08485832391818825,2.0545368050518857,0.07630988302008121,0.1588554452484883,-0.7184979064763652,31.85400327311433
105.0,123.13267556028073,1.0,0.05,0.0,0.08387532533006112,1.023233863792596,0.0635141983949882,0.11754140105986376,-0.8547179948111274,6.623149807368877
105.0,80.1921088196523,1.0,0.05,0.0,0.0834138079040442,3.960568144548277,0.057143561166407966,0.5937648438684376,-0.32760356746839336,30.14085179987199
105.0,100.65530389952517,1.0,0.05,0.0,0.0379803394909953,0.9032480518414763,0.025130029669034062,0.11817869170123882,-0.5865507863072263,13.01115071958913
105.0,134.33212390365318,1.0,0.05,0.0,0.06509945108921106,4.44313780858431,0.05516710213088935,0.6306864194413639,-0.10350154453038052,2.9800514248875922
105.0,80.75979920146811,1.0,0.05,0.0,0.06336267685048318,1.3970481434691853,0.043878088693169136,0.16989426448476413,-0.5226836490390464,29.312749355613867
105.0,102.70701068598876,1.0,0.05,0.0,0.041947777045944254,4.839962365943121,0.06293526179959219,0.722181815416632,-0.3025148267090977,13.701634571289471
105.0,121.9072526824904,1.0,0.05,0.0,0.05196160377412592,4.672993711208499,0.019918057656828733,0.36492700808476075,-0.38944912377943086,2.622043221286427
105.0,123.1071106623639,1.0,0.05,0.0,0.08753219196299755,3.915211009639713,0.08046872438322,0.3680352174257906,-0.6231375251814656,6.942040199519677
105.0,102.35774775632096,1.0,0.05,0.0,0.033110254931859144,4.445440636322177,0.04940195911879422,0.33779084731901465,-0.18174146081941467,12.949314523264185
105.0,114.53288447144648,1.0,0.05,0.0,0.02025704387688261,2.242683470283397,0.03827755449246933,0.11960390562282056,-0.4298475115481576,5.604817975386143
105.0,79.92093758395522,1.0,0.05,0.0,0.07515852562683924,2.7244990730694556,0.02393006536669667,0.32614703252515076,-0.38642199449915404,29.688093898534337
105.0,95.99047584937337,1.0,0.05,0.0,0.043149083935360405,1.236417841015598,0.06818205629125353,0.1436679682700761,-0.44577269464217506,17.622564116731493
105.0,87.72341675139057,1.0,0.05,0.0,0.012952826363387418,0.8463091444565538,0.06106923487600154,0.16422154146180024,-0.6388287974331459,22.499941486622564
105.0,132.07680260344023,1.0,0.05,0.0,0.021377765712383985,2.8515977780036854,0.08510519328808844,0.23315398575337726,-0.6457545974744283,3.562850780953381
105.0,117.39083898891914,1.0,0.05,0.0,0.020488112666018403,2.174761509138926,0.07068939926963416,0.4414097925962599,-0.9055788486011775,5.440354670126213
105.0,125.30830651121136,1.0,0.05,0.0,0.032274279435157316,4.6115775918014945,0.05891251768746405,0.7052168188453813,-0.6986326067511859,3.4618473515781734
105.0,123.90168617045822,1.0,0.05,0.0,0.05146838642544258,4.368944697510285,0.021964327004193256,0.3058864551937561,-0.47025066752258127,2.3762931838702457
105.0,123.27616843611905,1.0,0.05,0.0,0.06892353573251984,3.7470915405759153,0.06756312935909213,0.6433009902029533,-0.15207800524505366,5.9559541248091366
105.0,91.40190279993469,1.0,0.05,0.0,0.07700349070950181,4.89659075057263,0.08905714985377053,0.3618044297205336,-0.7643873289469176,22.730827030006136
105.0,100.81399780649495,1.0,0.05,0.0,0.014334445642051942,4.667552699196729,0.03816517987508732,0.26536931487820237,-0.8278903041254276,12.903867467517083
105.0,96.47697879619902,1.0,0.05,0.0,0.07269957988592447,4.989326056804591,0.06081727782260157,0.5343084653663552,-0.17640538574462739,17.83176472386684
105.0,74.07414444353813,1.0,0.05,0.0,0.051011097357598296,4.980198868026993,0.03162920086489309,0.2090842837477711,-0.644411980578595,34.72995427672234
