m,T,r,v0,kappa,theta,sigma_v,rho,price
1.2980408360352351,0.7640401301085914,0.0009694780436144967,0.05299514101170945,1.7159023675305591,0.074502077698037,0.3528478714031196,-0.4834476698359501,0.9446090750316938
0.6618237713103081,0.7109466887415113,0.08636078566497567,0.05575708517055725,2.294630461987283,0.02345910589224958,0.17003244261107892,-0.4344796185571933,39.67608432462783
0.6993314680622594,0.11501761225697407,0.06856266420593832,0.012500616908905882,4.654990681072666,0.0765938761875273,0.778133265862925,-0.6334123374518246,32.13966816430121
0.9832824847841173,0.5714801849434012,0.0634287497474664,0.04217924153018072,2.5275729128461064,0.07959254928182946,0.5020722090101079,-0.863934226670873,10.563959454841298
0.9929999088953447,0.31251076295368746,0.044701986970976944,0.03375597835302394,2.484545829178276,0.07332436374921665,0.38576309354880933,-0.735497380805842,6.112141091350586
0.7620647872663339,0.9670375777257765,0.05213461353537409,0.021435706198140295,3.1526331744054925,0.06670339571677211,0.17603858416350837,-0.8429109861364594,29.85312151757956
1.2008867186768135,1.3879635998102064,0.01201254587271358,0.02033797023335548,1.1368339113663959,0.06152351973067693,0.30971165462026723,-0.5941946307858957,2.6590217942815935
1.2970630482022911,1.3225116948428786,-0.005052381618417118,0.06754942246591962,4.735849678551879,0.0809299051613683,0.6261826015116119,-0.9220127597724894,2.611068821968882
1.3668285566380964,0.5910581385779803,0.02218187667821507,0.05096080419307271,3.706296611402751,0.06514014178041301,0.4946489694344347,-0.7065497788126562,0.115651589011469
0.7489268486942798,1.3256655277109362,0.0040322953952240895,0.06267208830243785,1.7105651974832736,0.0635716040086861,0.4644048645152926,-0.790210304603771,29.66688882657141
1.3562281652057444,1.041594276157539,0.03475483585041216,0.01905745006563587,3.6856450310212407,0.06457473866779727,0.36199594880937647,-0.7958278063555413,0.9329134844817225
1.3557677052512576,0.9121891122080695,0.06945433567442591,0.024908719102454794,4.11272888433755,0.07132042484169888,0.6487428978238874,-0.9176813642036806,0.5753574369301399
1.1698152924607699,0.235972685893875,0.06480874736993769,0.04092420085512671,2.8152572990432376,0.04226792159395319,0.14003999813620222,-0.7497513059389431,0.26838214570172414
0.7245896541141699,0.8379485737687906,0.0729234794612732,0.0480047976244241,4.332300667253152,0.045535321018460015,0.19265906955572248,-0.40976680133007726,33.66343133528196
1.0792329178787852,1.0879145163582349,0.09110260445915037,0.029834457155212865,3.883823827219208,0.05057366061178501,0.38305623300273917,-0.5479836553028119,10.305338616492442
0.6999467714530895,0.8381450800374061,0.06434706896236769,0.035777218257730656,4.080903272623779,0.08055960829066668,0.7694401873064861,-0.6514241834652075,36.22734269042414
1.2086402459943069,1.2099901258498906,-0.003950846966131483,0.05856156007784312,4.373501152341184,0.05177744726124951,0.18657841644109283,-0.461697850740368,3.467894049116501
0.9016602465966597,1.2722368368746912,0.06761945872315787,0.0360005799725366,0.7041789250721326,0.045340775174750214,0.2030226944344899,-0.8998067979739528,21.07592937728727
0.7608969748576017,1.154941086131421,-0.008269068828530282,0.08177733897898559,3.5043891521518735,0.010849059148293603,0.1960826070433691,-0.5989800247511244,25.109048536516447
1.2618259716659137,1.3941434301453968,0.04844740456723208,0.05894703564713729,4.588909889357609,0.05990430421385833,0.1527731504682094,-0.7541291788170799,5.484576008312363
0.9644713788297893,0.3555067534237287,0.05751827395405198,0.05706241093966859,1.0461694888907576,0.04007835638837774,0.2653402079233727,-0.14600977246008517,8.995320805331026
1.2689062539434721,0.8919332451265174,0.038558062341290576,0.08056442242907536,1.2043519732397665,0.07792359894925077,0.3982874555885225,-0.17163327091703395,3.510529409818453
0.6755258788364471,1.0366143586876182,0.09337870571141597,0.014380242065159178,4.449883042554303,0.07593410565654042,0.5284684868335774,-0.8255506142072285,41.20321310078069
1.2899590905329426,1.223507302653187,0.0903761739340568,0.07667726769614094,1.5995435141451182,0.034938999313538,0.23320054416055475,-0.9469969949836818,3.8153249083297416
1.348743797814591,0.5039485041758787,0.038494487783070026,0.06427900755063617,1.5607400391938226,0.029267345701281706,0.1970039011975861,-0.6363551272443745,0.15550421049299423
0.650494193064396,0.19060465782089428,0.06276899254895985,0.059717209497365094,1.7520605098849036,0.04723528039713508,0.21309533879813275,-0.851241160960171,37.511036632047706
0.6429386813657724,0.15066957645440507,0.057262215492025946,0.036605113835244125,2.6767909687151397,0.05010845282603984,0.4411081556425578,-0.6846237125038626,38.06405235918643
1.285258178235858,1.2557255015220814,0.048461427356525505,0.0792069141171432,4.527143665854365,0.07782865724916725,0.4946843481704867,-0.8753897792996669,4.70404815290701
0.7574088648183408,1.0584850811221778,0.018026880479126747,0.06831946449280987,2.485470463417403,0.058414021907890024,0.1264455441500809,-0.32357284632870886,28.479360531673148
1.2585734657280172,1.132604159827667,0.04876122362089068,0.07025681193773593,3.2086785458650584,0.03553484930050507,0.3185521215092731,-0.16135437745236392,3.0226759803824472
0.6267478551995659,1.1254050467818513,0.04937739162974641,0.0360944502791647,4.267878453991623,0.06419329660162636,0.1727772785593,-0.7135373392313479,42.99742142943312
1.0258832960846789,0.36383370398857784,0.09924301194098406,0.02302479590626702,4.54854441366301,0.023713649218894375,0.14047370094644496,-0.21452131471593583,4.431169942942019
1.1603762820247403,1.2421729411788323,-0.003358749751508727,0.02074278716509229,2.9120479768839713,0.08799810968480738,0.5645837600902468,-0.1628868346122715,5.893394550626662
0.8338140813218333,1.1571602917984065,-0.008139177475933585,0.08309668011523223,3.5102092684425776,0.05865532462084623,0.1815324835848609,-0.21029195686013347,20.87408124411147
1.21519744670786,0.761724604362875,0.005189164500565479,0.05011256186517776,2.3432305819797037,0.08605790009204253,0.6174595166083927,-0.8630006000280532,1.0978799397043109
1.1318172202841374,0.7237822186993512,-0.0057208911976234945,0.07766448636742584,3.8628809343526074,0.07982557360504229,0.78179141297224,-0.37877037307836714,4.1306547530872555
0.9293445881891919,0.6012486069705418,-1.080913081055214e-05,0.027728746259283774,4.338993632395074,0.06372160147414062,0.39932408629274696,-0.20326624823743744,11.384186121913096
0.697431625141525,1.1469581131912627,0.04334349452936714,0.01938225218160257,1.8440323362875854,0.06962350276715143,0.26133517080983026,-0.8239038902606332,36.04007693973772
0.6099499196661986,0.3808106642486442,0.03479500300719279,0.0757172973471715,4.545717756964435,0.05548762620566825,0.49238044629884403,-0.7568383047024576,41.843823788896316
0.9574515797407148,0.3107544005188888,0.05226048683663854,0.030255987734224915,4.3979548833661335,0.041938191372018006,0.33033462662100754,-0.5442514469956599,8.121973512707799
1.2853310806365732,0.46217393951934205,0.04187571774642458,0.0862734225018618,4.569527692912919,0.010930670207303596,0.25332907923997305,-0.4947869024922237,0.18953926119477504
1.2821750294038508,0.48970441146979415,0.07918397567590574,0.011976943067962417,1.3600011982531566,0.06529246380274414,0.18516097071491727,-0.16949751774159028,0.15806458301651188
1.2787166808031392,1.165066275996469,-0.007132572405038003,0.08781618434684199,3.1425862371421087,0.07865679456276142,0.40820703159807337,-0.838934482935179,2.7519072933156434
0.7724179741661159,1.1475496849238536,0.0666566608269254,0.05356366676042769,2.3130123878326065,0.06609769075927013,0.2340254972915086,-0.5988870122869243,31.36134614294049
1.3517127566210503,0.9656080933480906,0.0772067858305546,0.026133533829781452,3.8693295504736755,0.022537993814288677,0.22784799469245512,-0.68065411276636,0.2238956037785367
1.2006617825089774,1.0051288307720807,0.04048873138963795,0.08846292929331398,2.8383093303282214,0.03813546454339944,0.32669527575504165,-0.9271058689477151,3.1750129499979085
1.1527190170464583,0.8067741078722469,0.04545754535698345,0.01746288384421456,3.193919701114322,0.08606751329074237,0.27805996880395567,-0.8125413512722444,4.529145715016518
1.2059545187233287,0.319582161540769,0.08796166068818008,0.05030885013674029,3.4950031889553106,0.08675196686946639,0.511727660923295,-0.5571803607788833,0.6961804202902405
1.01837040521549,0.9958139545405212,0.06374439419873716,0.06719794229863332,3.9807766853984594,0.08714300528879516,0.48671032669620884,-0.7917254403140387,13.967741473690069
1.226417468901394,1.1083838072241938,0.046835181582302765,0.011483390952827272,3.2875421716871553,0.08993512297862762,0.4007581694188246,-0.5029411825470752,5.049803571078096
0.914042322175923,0.8757786607481018,0.007743354753133298,0.037015899699527274,3.4326863455614918,0.059800746151447086,0.5329301115187332,-0.40973777864662053,14.273559195101868
0.8840754165365632,0.17377205702363757,0.01673243128316649,0.03141500284424098,3.71173189613476,0.042830581035525284,0.5607215420958159,-0.10154259068142801,12.677543080330622
0.8740555940339348,0.245681635553018,0.04385555570835943,0.07183416445146325,2.7608698352219476,0.07564700351248935,0.1584255421947527,-0.688685828822777,15.248405222641747
1.214654563354173,1.1847875300737685,0.04287009270829841,0.042833724070232525,4.406737653707269,0.05125452958404602,0.1630468465143194,-0.5013094987355973,4.453022616189056
0.8039897016407715,0.4737819998763214,0.03473426321975293,0.054492084312391165,2.523305726371689,0.024835550273886543,0.1677687006886634,-0.7886563497240922,22.399634816904104
1.2232188460054427,0.4269812940056692,0.026547126468280294,0.04680727718966019,3.8653371783913033,0.042376484004371565,0.5061813322666487,-0.46609947819378633,0.34392055211243133
0.7615188372464331,0.771283114799285,0.0673676779605114,0.038540774308599764,4.524160758651865,0.019015794300306525,0.1863053808463892,-0.9002631013039811,29.220849374987324
1.0737405766792427,0.9814197418218064,0.010949577594435772,0.07564491593322475,4.709454513342437,0.06285080466841912,0.1854949776318973,-0.7785468247131043,7.766253751527025
1.3131446437239478,0.20797341853954984,0.0926761176768914,0.07075042794962914,4.469662769102678,0.07683992825867635,0.16212632523073978,-0.40464037060290425,0.08320648754762902
0.7113184446479721,0.8572694004799204,-0.004422139133438122,0.03212086188988699,2.9436856759970524,0.04578483564347491,0.11138228781168943,-0.619788506392634,30.353618873003786
1.1806696816520272,0.09888521865732941,0.06459928624128047,0.015023222562927837,3.784443751950452,0.07450530939707893,0.6017122260465777,-0.2677308762885262,0.002692808380382408
1.256728766756738,0.4666069863258291,0.03858064488562248,0.06825867340949199,4.591730510592333,0.036705210095684566,0.47658833016706836,-0.5633177489212624,0.3227074924692623
0.6708697075870292,1.2760028526443103,0.022886134447472284,0.033009071032930035,3.2467411169756013,0.011071670470356369,0.2591007366745699,-0.14325917365095897,36.61500203304221
1.0517058586629289,1.0809354794513233,-0.0023083384734276747,0.03643732829561206,1.714487741718877,0.06502700531263259,0.3220402440608001,-0.43964167065793036,7.056254829704977
0.6270058021868025,0.5748685566873074,0.031161967196211157,0.053585625850586106,2.2820212449508017,0.08325836876411652,0.17383531294031168,-0.6104736119835781,40.4120453034441
0.9654792382711817,0.29141185062546304,0.07227693868861251,0.030082785646059713,3.2126196908420113,0.08221267208190082,0.6750331595886065,-0.29388976594616,8.224686948721164
1.1081525324148929,0.7730862687212439,0.09495655590681051,0.0647338953743454,2.6504646661555813,0.05629237201104309,0.24357541582420053,-0.33907236940667007,7.496009763819385
1.0570688526148313,1.2705262568054374,0.04095438465347307,0.04388945960345877,4.752441823889347,0.06029555161402564,0.6898284283084704,-0.5897347051878443,10.60021029140546
1.3341931624752126,0.49135379630661546,0.006257021438502134,0.07793164714962167,3.746241698590845,0.050745683782671185,0.4411542273787764,-0.6083519003716448,0.16655892038333164
1.3358984215977652,0.8640056520350242,0.09835811662485615,0.06833466048378933,1.7099643839526255,0.07350305657568369,0.34443594219430307,-0.8235065450303892,1.9293513878583002
0.9956774300228093,0.6770313578308449,0.05836246043314535,0.035988568300462834,4.447885825469688,0.08267369102269592,0.49319002363120623,-0.7497384832450887,11.146605677218403
0.6010408929677304,0.3510064112913083,0.07601825234247474,0.0859244810306812,4.565485234553228,0.04900064585351138,0.441337848540877,-0.16029553017962184,43.55175780929375
1.334640589717224,1.1722388953887783,0.020097707014223767,0.08854116462602034,4.695494186086352,0.06497415373344173,0.696612018904791,-0.828991236854478,1.5407248146554084
0.6555608042550942,0.24079482920208134,-0.00989130424482697,0.022030420188213135,2.851416806932837,0.08361888281706206,0.1711661248988239,-0.21932431480712344,35.99619405231904
0.6529049484555731,1.2788685344944906,0.041591207573941386,0.05036811392405162,4.961114276009852,0.07155033644387915,0.5691152911616303,-0.21164597429418452,40.69640420529265
0.9406867879268326,0.5432408338175984,-0.009716919447736299,0.049234112832325566,4.644338653166333,0.05756924214562382,0.5932992007753921,-0.5237276027140109,10.201676477447624
1.362300299182458,1.0262695452686608,0.04969427207179416,0.04428879217043887,3.292553536460802,0.07741856280608629,0.2529038892429344,-0.5394305911739463,2.2576836700868834
0.6021844776486315,0.785061788883029,0.057127136951424635,0.010456953874017128,3.466729884973055,0.06499608452715293,0.17921103446245612,-0.8303804814476164,44.5748466586317
1.3435189672616856,1.1614481374467762,-0.009259255351706535,0.06633855833596605,3.0857987646089753,0.025984583091546713,0.24782385310786456,-0.5939845480958584,0.39341469572925464
0.8988335963376726,0.4740852248794547,0.08620430518525699,0.019372183908676194,4.168426145686286,0.050212005156550214,0.3140781875569044,-0.2949805599606271,15.383555242513614
1.363755811774702,1.1219126108801005,0.051442773523860716,0.08524977047019365,3.285935337466995,0.0585111356410195,0.3811290892245399,-0.10812003480853949,2.889809098778933
0.770884362585112,0.19938095572673825,0.03518339175154298,0.034406756670876684,1.2604051065459425,0.087856695527989,0.38811282809336056,-0.17629073845655951,24.632562830709926
0.9113545096975139,0.7471498904841304,0.05659623183205551,0.014842435605948858,2.2278458813580824,0.059516724859180914,0.368362474504458,-0.4917444946032681,15.488963272814651
0.9168848159893808,0.8658910168971771,0.02840740676458183,0.0820526145367194,4.715602443580487,0.07264704387112249,0.2065921661300405,-0.9291226834037737,16.694317572183877
0.7373982906675445,0.3255749766897825,0.02306667158236654,0.06692274091697908,2.5852435758778003,0.08758821459243935,0.30862303234881927,-0.3405972773802126,28.341469589502907
0.6566972741990112,1.1780646805044601,0.08169203557319969,0.08508020449961652,3.253627081082811,0.07094583220757898,0.3928623682058914,-0.3666085150029962,42.98055192245312
1.2034120426799897,0.857021656308555,0.09919677342338502,0.05753510726983912,3.391034332642133,0.03552224364202639,0.30201841279729014,-0.5605505302257692,3.5097268090143863
1.1490668365114023,0.8224040907731271,0.030390880071024577,0.03489131114790843,1.486173405602951,0.08954186031796985,0.41054960343389924,-0.37657066098319325,3.955313020522466
1.1964678457725917,0.5263509135244214,0.026572449232469424,0.061155205368072965,4.13589146137021,0.043728908399511365,0.4598877086906329,-0.5886154738846456,0.9473126031777068
0.9554955458431615,1.3339332893058957,0.0801924033737911,0.06117480202896696,3.275302741169887,0.06801514761004206,0.32663770528101954,-0.7417924097983566,20.663422936928377
1.3713107442196126,0.9290872348974074,0.05377108658052688,0.030268131015483847,4.683502960205535,0.0837270718475179,0.8105821453113241,-0.3631396192320868,1.7619805097110515
0.819488147456102,0.9685685136483787,0.06702907050436122,0.05101766013763281,3.0291739370868145,0.06819275142068591,0.25900939630776565,-0.37119940317976985,26.191602720709035
0.8202604945893645,0.40736045317386005,0.020124520013201766,0.04742988421174227,4.610540386573389,0.014689641012448226,0.15045631689255276,-0.18566134713138271,19.721546020464974
1.3212920143416742,0.8172311124907246,0.09407432738677526,0.08229269308917404,4.726885927494054,0.04383706128473858,0.26205849383650737,-0.4358874895351582,1.869461524929208
1.3574521960307058,0.7432668055063216,0.023478606735177036,0.0684033701113672,3.3944566967052805,0.08715948346699753,0.4276432867128702,-0.5888968720449552,1.059054996709501
1.2638502330813686,1.2373364827342122,0.06513520236671745,0.02274504050075071,4.028986125778617,0.06127192302852745,0.20056074859187067,-0.8005689176947692,4.488047650860269
1.3043254498566954,0.8769407466476868,0.06535181791104751,0.07741383533743129,1.374573043550407,0.05214369143202278,0.1855131717399977,-0.2831667623966805,2.764829008486765
0.8222085186983555,0.9167976204228667,0.05364873173725742,0.039712582569367376,3.6462214396310615,0.03324008406663679,0.23628166816330737,-0.15446514047810989,23.550906332481294
1.114295293939287,0.9911816637971447,0.07224023643331211,0.060512740207529926,1.1449760558854918,0.05962102768872879,0.21918396322338987,-0.3757338863444858,8.248784038991136
0.665200796047432,0.4224838876917635,0.05563404699596985,0.061413581245563,4.823974082308456,0.03744440908183371,0.5727191116373094,-0.3494488777096094,36.819813721903685
1.111617402567183,0.9291622689321174,0.07171219656501761,0.0626036159449693,4.824646535821858,0.04360846871884641,0.16593785321363008,-0.8047446446675941,6.900781215885289
0.7556484356195474,0.23582711193820785,0.09617350274944171,0.04044899200866325,3.207026863736431,0.08789168958369545,0.6358320321232637,-0.34720326546345837,27.508815305982395
0.7830247301246189,0.7988966072214128,0.001237563654423757,0.06771591898186782,3.644316598901348,0.0681256417892259,0.45951687650248063,-0.6559834161754148,24.932548683817597
1.116521781964281,0.5864626854399283,0.07094017218285698,0.01793749056671179,2.9868373479124677,0.014721573517575672,0.27798379844978127,-0.25075711211279994,1.3416217120882745
0.9788382202741162,0.5063999472759084,0.06750728667663711,0.02521234363211472,3.472593645395848,0.02778174708195192,0.36293984975570415,-0.2751574803665482,8.122274128626636
1.1889771317043154,0.27532665355394337,0.005462123712061451,0.06035071542648924,4.532359873795726,0.08010641082833073,0.6089553390934974,-0.11805524153695168,0.7713789123604309
1.0322223528319823,0.45732772533258115,0.09486879993087736,0.06158919870841526,4.551267761469335,0.07403526491693509,0.3450320159410206,-0.8312190597972655,7.910727870212619
0.9754473021932828,0.8499219786200426,0.06057373515748087,0.03603340529257877,4.68117272549565,0.062345636296970534,0.35132629227119927,-0.8549568237395314,13.274689458302937
0.907401979981403,1.3773502358384406,0.005322058024128327,0.0665454399794431,1.9474894497998405,0.024247069101788896,0.11823845412543925,-0.4148380695452586,15.398277306723053
0.6021459596064788,0.9546696509829312,0.014698664512165662,0.058054139237674156,2.317348619648145,0.07715797498183605,0.1296332084406274,-0.40140832399266424,42.87451942453018
1.1484430411906144,1.1524300958488642,0.05176988655780703,0.07055060420171634,1.7435792003719597,0.04454804458460318,0.3539715532952049,-0.5746877119056827,6.322344593967796
1.3829993421614855,1.3843251741890485,0.023991056244494484,0.04668668131299301,1.31579396914253,0.051664241597778646,0.2729586341454445,-0.6088932207961921,1.1280618677071614
1.2964674087132464,0.9402530112642967,0.006033721954838428,0.011269996271160243,0.8696721826482701,0.0760878118967619,0.334735258757462,-0.9491806917357952,0.0015569673987925782
1.042026874523623,0.6358320926701831,0.010138023048329536,0.07937252674776052,2.275816739739269,0.07797216421570664,0.1689824808116004,-0.5227643746071207,7.653240360198735
0.7376122633215549,1.1652926916144728,0.009358119259911342,0.08684597334444166,1.772117824074723,0.03434947838893308,0.17618035820256406,-0.1380179251505369,29.693878063100207
1.2257905448433366,0.7812250153981234,0.040457335398287816,0.08540706123296442,4.339010981973253,0.058773362808725554,0.18390762257276042,-0.357822291923268,3.2127449703354154
1.1748431071928749,1.0952722389314975,0.0437976001724609,0.0802423003793436,4.341694779211073,0.07133935648696964,0.45819369417276234,-0.9440831633216058,6.168066179835097
0.7134831943558002,1.0826964537245176,0.0735959934989295,0.05360816150527879,1.7326504169847943,0.07154286102987252,0.17581690540029643,-0.26692684941495415,36.465556801835426
1.261308832252524,1.1785519986628812,0.01864206255759953,0.017012137001922216,2.685430542815694,0.08266358114395955,0.5603630341503812,-0.7237073523667166,2.3524294730268043
0.9106202314391177,0.8620446781288962,0.09190448966030929,0.04724091424558441,1.3534070551092934,0.06779665548615962,0.37394184159900135,-0.4858535022919042,19.567125614779606
0.9101451335504163,1.3520514357367521,0.05120128923934299,0.07411182101255644,2.572062403795431,0.06730094715060772,0.2722169745730081,-0.8535718640788217,21.616154643094127
0.8154975446300221,0.727644694555795,0.040107913502828406,0.0702005140421148,1.617327071270967,0.07290375256466046,0.1497133680312848,-0.288239348271484,23.63230981330051
0.6716300257224519,0.4104580713126983,0.02802850294918735,0.08167861075015849,3.608993034290395,0.03312482466257388,0.3465983883605719,-0.6621089272382694,35.37918920421834
1.3723921874743605,1.3646632779387553,0.03656130185565664,0.06533695242474376,3.9484094375124887,0.04213260722552235,0.24860477094837263,-0.8978156889396574,1.4762455697369372
1.1632901484148994,1.3705724329093454,0.08423215639110104,0.0714690049791466,3.468827451404728,0.07311724982632377,0.5367776943565319,-0.79146038225007,10.712009957508263
1.0374605011517388,1.3262810972035504,-0.0045937652572218945,0.021547043104591816,4.7257687351776205,0.011238572925458927,0.17391141726843407,-0.47438443210717396,3.449561518333761
1.3427318476557715,1.3211023521852805,0.07675507860151895,0.07330567398502529,1.6451456633832673,0.07173247205200212,0.3147841216071292,-0.7452494727193194,4.325525469699964
1.2119781211509926,1.2760969163586229,-0.004301367977376504,0.06711754136874583,4.695866725714901,0.05585582337046728,0.32805258029531414,-0.2957817151315627,3.978771349064394
1.2401117462740276,0.74629452522979,0.06892738172979648,0.04517644405363555,3.3918928455651045,0.028436358014540357,0.2232753484778886,-0.6141365106003808,1.061401063897271
1.3269400458906209,0.8416414396088415,0.07360965881518353,0.04414770007902546,4.523061829801357,0.01626598361856218,0.1583394493243468,-0.34279747793145476,0.32578187902821587
1.2558580339010965,0.1747300388907198,0.04160749748683726,0.02096807935790444,1.8959002578832487,0.021903072773423356,0.2044110391731788,-0.8598052891052365,2.281629861019841e-09
1.3402286286700211,0.7915322071741505,-0.006464531977768896,0.039437612656621976,0.8802607486957459,0.08649161635656899,0.1858812135618133,-0.4867138559465473,0.5133725248276269
0.7988564899529179,1.0329377275204688,0.09361871597691848,0.08872846894098271,1.6132297341034818,0.0711020452323406,0.23511686377798155,-0.23103911771607588,30.69395080820923
1.0556535505713989,0.19149513762314846,0.06887024883644019,0.05935909737003121,2.282238446771952,0.04818798272381856,0.17339306029003515,-0.4491718417623187,2.5787136788007725
1.2922140482789353,0.2751795632301768,0.011270985111612028,0.07855540475805518,2.13645363601055,0.059045753267915446,0.1716199734270739,-0.4695660967722623,0.18971313724117791
1.118380625229526,1.1758697509231795,0.04770410871541082,0.04851234009178962,3.2815539790443404,0.02711615310288694,0.34843734727248615,-0.43739965984185003,5.303798677658526
0.6299951908868497,1.1459150532004794,-0.008566600349481748,0.0678654848902331,3.145040077662675,0.05785675064166534,0.6027581617130623,-0.717507019753681,39.16720331509261
0.9080808150021803,1.102577736676621,0.0774565691884422,0.08529160346324592,0.7765290430369745,0.04792088487123704,0.11759403480511076,-0.4257970307242237,21.86288958636736
0.9922702962535779,0.6191270759052501,0.004265553424831906,0.08239145587680817,0.8832295916953519,0.028675711925682246,0.12803270982505213,-0.24548198886190653,9.182826376703616
0.7640156527040688,1.024001247673602,0.007742420334763448,0.06850306841387092,0.757337661948623,0.06865925758862218,0.2896593677110737,-0.1690089040879138,27.428040225007503
0.6833552477397066,0.37559919696058475,0.02161534495543336,0.08670222794027768,2.63759439385484,0.04488777508808375,0.2912292755268237,-0.2916060674544966,33.90985876905843
1.083520190379843,1.323526362309937,0.07371419892977571,0.029269387390998283,4.255565410865477,0.08836934720628246,0.5039026461819256,-0.8930297347224729,13.799816357279028
1.030393849953143,1.271841921883264,0.05572981176127483,0.016164466239368805,0.7787244525819403,0.031141902914547985,0.17439103104411566,-0.7814775796085681,9.073866253403171
1.2807123772616433,0.39372807598889115,0.07704589783592913,0.051708487901309,4.893319831483639,0.07808755666845438,0.2874697271466051,-0.5532364403900871,0.5684079517813961
0.775488550779072,0.2191028312502358,0.0849716536103843,0.025968324111877716,3.4528047892517697,0.08376976745375213,0.15452595350734472,-0.7976098474234943,25.089549586181235
0.6456127533136079,0.9821426695975097,0.025715897172376184,0.048880210056512045,2.9503926341818576,0.02583056313643864,0.1988959944043378,-0.702013372007616,39.00463051441548
0.6078958283311493,1.2352485709264935,0.05638658558171177,0.06773601355062026,3.6887441269214243,0.08058339988787358,0.2383642417675045,-0.840602183938338,45.99996267082047
0.8481125020161018,0.2406045059722744,0.08034579492654184,0.03753583517427514,3.600509955616232,0.011866118644444597,0.16026048064487702,-0.2666106469694327,17.708633288390942
0.9760602230213593,1.1190168055611387,0.06716112625494113,0.027465822992757037,4.212548817767706,0.08331958689918981,0.7582024389935696,-0.5501244297344604,16.832918300435953
1.2819949829788544,0.3389762001355048,0.04122455059613581,0.04331367705143705,3.255261834024786,0.014625523942754404,0.16214586165142472,-0.9144011798922381,0.0029459488165218934
1.3704791024384129,0.558178671283315,0.0518045531024017,0.016157022355684357,4.899223753056969,0.017360110848731788,0.17215618286781476,-0.10013555225436166,0.007469945536345148
0.6818724065345313,1.2059110202986802,0.09940516330905098,0.013102141931571174,4.024297403267873,0.08072056668457708,0.6447468953636281,-0.9275791155361899,42.437293917154776
1.1333835466302067,0.5103852847483172,0.09195610334136094,0.05884795431211834,3.981935858468849,0.06633430080587381,0.596576740376408,-0.843446963623645,3.2721448239409634
1.06950723120455,0.6409908667903158,0.0047551316904260125,0.0820783855934703,4.85896503474443,0.08002146495057072,0.6318799380295461,-0.30776073051784236,6.328741717228065
0.6065272353499797,0.6397788551497681,0.05320744247396649,0.07715682992012506,2.4414135965602712,0.017557903062450503,0.14129235810302893,-0.763783649580145,43.46579073774804
1.3118574717097249,0.863652279490153,0.024077139973299272,0.025099973214785368,1.98410867674076,0.017850705805002493,0.19934396694460507,-0.8277507608068972,0.00956216277490086
